"MAPA/Integer/set/order=0","DELEGACIO/Decimal/set/precision=2/set/scale=0/set/roundMode=4/set/locale=en/set/order=10","MUNICIPIO/Decimal/set/precision=3/set/scale=0/set/roundMode=4/set/locale=en/set/order=20","MASA/String/set/size=5/set/order=30","HOJA/String/set/size=7/set/order=40","TIPO/String/set/size=1/set/order=50","PARCELA/String/set/size=5/set/order=60","COORX/Decimal/set/precision=8/set/scale=2/set/roundMode=4/set/locale=en/set/order=70","COORY/Decimal/set/precision=9/set/scale=2/set/roundMode=4/set/locale=en/set/order=80","VIA/Integer/set/order=90","NUMERO/Integer/set/order=100","NUMERODUP/String/set/size=1/set/order=110","NUMSYMBOL/Decimal/set/precision=2/set/scale=0/set/roundMode=4/set/locale=en/set/order=120","AREA/Integer/set/order=130","GEOMETRY/Geometry/set/srs=EPSG@23030/set/geomtype=Multipolygon@2D/set/order=160"
"242","46","900","72398","YJ2773G","U","04","727261.43","4373938.15","2598","9",,"6","331","POLYGON ((-0.3588588312610124 39.483371435503344, -0.3587503181070374 39.48336041074094, -0.3586499017364632 39.48335047079644, -0.358665478904101 39.48330443033305, -0.3586948059828959 39.48321762296738, -0.3587076269722126 39.483179897891965, -0.3588429423797368 39.48320765739753, -0.3588738570917626 39.48321403553595, -0.3589101935867732 39.483221527852095, -0.3588843160760711 39.48329706278071, -0.3588840565107429 39.48329777757307, -0.3588588312610124 39.483371435503344))"
"242","46","900","72397","YJ2773G","U","01","727164.81","4373921.53","1771","13",,"6","839","POLYGON ((-0.3598953891108533 39.48331220219552, -0.3598477442261394 39.48330247134123, -0.3598291727630653 39.4832986260825, -0.3598084079892111 39.483294370638944, -0.3597316931417942 39.4832786641092, -0.3596980076322125 39.48327177280586, -0.3596708986570437 39.48326620205569, -0.3596794810725767 39.483242163794685, -0.3596811784112526 39.483237247603526, -0.3597073180053005 39.48316090766332, -0.3597133320786808 39.48314329727052, -0.3597158251106662 39.48313578664931, -0.3597575069431677 39.48301430615076, -0.3597603892978718 39.48300572333611, -0.3597961012137491 39.4829006830945, -0.359909507406669 39.482923709470455, -0.3599320041708718 39.48292827450645, -0.3599442313486833 39.482930804477874, -0.3600207203766181 39.482946325560505, -0.3600003322447161 39.48300585998159, -0.3599923511762444 39.48302937141203, -0.3599859512599034 39.48304796400598, -0.3599639887144377 39.48311223723495, -0.3599570696742828 39.48313225941692, -0.3599452977965228 39.48316685544558, -0.3599152481089495 39.483254367419185, -0.3599092408862807 39.4832717978052, -0.3598953891108533 39.48331220219552))"
"242","46","900","70399","YJ2773G","U","13","727031.28","4373922.18","1762","145",,"6","501","POLYGON ((-0.3613891996075191 39.483344511817755, -0.3613216831075917 39.48329460214698, -0.3613046066839465 39.48328196259135, -0.3612408178823155 39.483234930209086, -0.3612200105084062 39.483219503317066, -0.361249629973262 39.483195582326935, -0.3612604242773259 39.483186818801315, -0.3613606814052 39.48310567535957, -0.361390061657009 39.483081929073165, -0.3614209927397468 39.48305713695619, -0.3614255163770999 39.483060482794016, -0.3614952809448327 39.483112425355856, -0.3615133721218734 39.483125898704664, -0.3615836971719817 39.48317839446051, -0.361588900734451 39.48318220616351, -0.3615598723706741 39.483205870403836, -0.3615583147110623 39.483207096246566, -0.3615292897301303 39.48323067046919, -0.3614584027115751 39.483288337782504, -0.3614317790441325 39.48330989451663, -0.3614179855663265 39.483321112377034, -0.3613998743602874 39.48333583565118, -0.3613891996075191 39.483344511817755))"
"242","46","900","72397","YJ2773G","U","04","727193.96","4373898.49","2827","7",,"6","1346","POLYGON ((-0.3596708986570437 39.48326620205569, -0.3596311012524274 39.48325800072809, -0.3596300626743628 39.483257796955186, -0.3595313156957671 39.48323753575656, -0.3594502109600267 39.48322109867991, -0.3593518023373404 39.483201115278135, -0.3593110825913967 39.483192712707634, -0.3593208944570792 39.48316383774193, -0.3593468978162723 39.483088035309265, -0.3593470378154264 39.48308740788511, -0.3594000962101077 39.482932583782315, -0.3594003523623037 39.482931958997675, -0.3594362766401085 39.482827464216435, -0.3594767706977273 39.48283568143954, -0.359477693115295 39.482835882574086, -0.3595763369841533 39.48285578112396, -0.3596565189158334 39.48287201696704, -0.3597550263055985 39.482892452784, -0.3597961012137491 39.4829006830945, -0.3597603892978718 39.48300572333611, -0.3597575069431677 39.48301430615076, -0.3597158251106662 39.48313578664931, -0.3597133320786808 39.48314329727052, -0.3597073180053005 39.48316090766332, -0.3596811784112526 39.483237247603526, -0.3596794810725767 39.483242163794685, -0.3596708986570437 39.48326620205569))"
"242","46","900","71398","YJ2773G","U","11","727124.39","4373914.76","2827","1",,"6","225","POLYGON ((-0.3604404098239183 39.48318260790825, -0.3604312960644999 39.48318996814748, -0.360404342158731 39.483168005339664, -0.3603209516329377 39.483150525993146, -0.3603308792326297 39.48312165356639, -0.3603343933715748 39.48311173379107, -0.360346134401428 39.48307794779861, -0.3603484873731205 39.48307106458705, -0.3603488835076766 39.483069812374396, -0.3603560517634364 39.48304934539629, -0.360363612743582 39.48302771621399, -0.3603671268724467 39.4830177964372, -0.3604027699330373 39.48302518244738, -0.3604399161959416 39.48303278276684, -0.3604927470740074 39.48304371221962, -0.3605030379013126 39.48305133308011, -0.3605307329855809 39.48307214157627, -0.3605550421991889 39.483090260645206, -0.3605426901515503 39.48310024993152, -0.3605269836324523 39.48311286561454, -0.3604700261237302 39.48315877713446, -0.3604657083661553 39.4831622825142, -0.3604440034173392 39.4831798067716, -0.3604404098239183 39.48318260790825))"
"242","46","900","69406","YJ2764B","U","01","726942.65","4374002.91","1762","129",,"6","1065","POLYGON ((-0.3625018218009509 39.48411469783194, -0.3624810500478622 39.48415674719802, -0.3622593739305734 39.484091537383755, -0.3622218915629867 39.484080506720666, -0.3620909339848748 39.48404194958614, -0.362048518220992 39.484029185310746, -0.3620793333624369 39.48400439039126, -0.3621095472845737 39.483980122333755, -0.3621553514676852 39.48394323572776, -0.3621684242051781 39.483932632024754, -0.3621764550562277 39.48392623801748, -0.3622166263034841 39.4838938179254, -0.3622485207545433 39.48386814659501, -0.362263028165447 39.483856494410304, -0.3622754996753029 39.48384641756589, -0.3623740658345261 39.483766946511814, -0.3623802842611219 39.48377159199611, -0.3625843788787645 39.483923606308906, -0.3625931974689904 39.48393020261803, -0.3625853935884303 39.48394597080927, -0.3625853901860733 39.48394606081863, -0.3625740685509974 39.483968775915656, -0.3625683992246049 39.483980358486974, -0.3625612305504494 39.48399469970925, -0.362549396641061 39.48401866438781, -0.3625467532199438 39.48402400958086, -0.3625341645223912 39.48404948859694, -0.3625340415614621 39.48404966597905, -0.3625302608673628 39.48405741769473, -0.3625188094285818 39.48408049018555, -0.362518679662637 39.48408084758631, -0.3625134030175035 39.48409126794251, -0.362513399615036 39.48409135795185, -0.3625020677232182 39.48411434306777, -0.3625019379571155 39.48411470046852, -0.3625018218009509 39.48411469783194))"
"242","46","900","70399","YJ2774A","U","01","727038.69","4374008.36","2059","7",,"6","323","POLYGON ((-0.361485925582082 39.483931640242425, -0.3614808870623674 39.48393575989888, -0.3614732309928819 39.48393531578969, -0.3612913540667116 39.48392442919567, -0.3612835818446377 39.48392398243626, -0.3612927800324458 39.48383446511477, -0.3612983207163108 39.48378017866134, -0.361299044041889 39.483773348509416, -0.3613012582694097 39.483751687933264, -0.3613046051372661 39.48371852199936, -0.3613051680541494 39.483712859329785, -0.3613604069599176 39.4837154650275, -0.3613674124147716 39.4837546315871, -0.3613726126022213 39.48375853330974, -0.3613788343622827 39.48376308883614, -0.3613795108717922 39.483763644717804, -0.3614091368939129 39.48378566798142, -0.3614803713219298 39.483838724971015, -0.3615138445881489 39.48386353816567, -0.3615426678165139 39.48388527290704, -0.3615381109448154 39.48388895307003, -0.361485925582082 39.483931640242425))"
"242","46","900","72391","YJ2773G","U","06","727224.49","4373987.57","2810","9",,"6","147","POLYGON ((-0.3591778465414357 39.48385947802277, -0.3591055274692734 39.48383819552778, -0.3591286647820738 39.48379205656904, -0.3591319403294181 39.48378537452538, -0.3591417567471744 39.483765598420945, -0.3591459135140663 39.48375713467434, -0.3591983769720175 39.48365184475476, -0.3592704601688121 39.483673211916546, -0.3592182393306274 39.48377823712382, -0.3592137136649339 39.483787233008286, -0.3592122005671827 39.48379035164852, -0.3592086756830296 39.48379747846049, -0.3592054103623754 39.48380389047924, -0.3592007480976285 39.48381342377777, -0.3591778465414357 39.48385947802277))"
"242","46","900","72391","YJ2773G","U","07","727219.32","4373991.29","2810","7",,"6","85","POLYGON ((-0.3592461069291817 39.483815986110486, -0.3592054103623754 39.48380389047924, -0.3592086756830296 39.48379747846049, -0.3592122005671827 39.48379035164852, -0.3592137136649339 39.483787233008286, -0.3592182393306274 39.48377823712382, -0.3592704601688121 39.483673211916546, -0.3593303672249323 39.48369069886011, -0.3593202160320734 39.483710107027214, -0.35931984031419 39.483710819180864, -0.3593004398998406 39.483750376702545, -0.3592815483694605 39.48378877466076, -0.3592699695475571 39.48381211418514, -0.3592699661409418 39.483812204194244, -0.3592665642299749 39.483819153629675, -0.359252652509147 39.48381505383097, -0.3592517406291003 39.4838176456162, -0.3592461069291817 39.483815986110486))"
"242","46","900","62406","YJ2764A","U","10","726324.39","4374004.53","41","39",,"6","321","POLYGON ((-0.3698678444648188 39.48415040630547, -0.3697708082148972 39.48411857132401, -0.3696952456727243 39.48409379868259, -0.3696375966501363 39.48407492679049, -0.3696370226528738 39.484074733623515, -0.3695947588181091 39.484060984578655, -0.3696147181859636 39.48402495130775, -0.3696326934751445 39.48399220632575, -0.3696522805796536 39.483956795227265, -0.3696948996211015 39.48397037211817, -0.3697518855673514 39.48398832810518, -0.3697626855319783 39.483991725607126, -0.3698258659353752 39.484011893769114, -0.3698379097009471 39.48401622028482, -0.3698734670093478 39.48402900665892, -0.3699073057307398 39.484041123515766, -0.3699225611806558 39.4840466037585, -0.3699211850620132 39.4840491851239, -0.3699046580582619 39.48408052154663, -0.3698873730245603 39.48411346236876, -0.3698865022461888 39.484114974132055, -0.3698678444648188 39.48415040630547))"
"242","46","900","62406","YJ2763G","U","11","726300.58","4373997.21","22","12",,"6","648","POLYGON ((-0.3699494406923195 39.48405829282373, -0.3699211850620132 39.4840491851239, -0.3699225611806558 39.4840466037585, -0.3699073057307398 39.484041123515766, -0.3698734670093478 39.48402900665892, -0.3698379097009471 39.48401622028482, -0.3698258659353752 39.484011893769114, -0.3697626855319783 39.483991725607126, -0.3697518855673514 39.48398832810518, -0.3696948996211015 39.48397037211817, -0.3696522805796536 39.483956795227265, -0.3696550226526282 39.48395190253285, -0.3696710791074513 39.48392379861428, -0.3697021160303571 39.483868377193126, -0.369703864374487 39.483865173649505, -0.3697538354128836 39.48377315519309, -0.3697585818739721 39.48376443414058, -0.3698642377483463 39.483798896574974, -0.3698665371242228 39.48379957922826, -0.3699136217502567 39.48381496876404, -0.3699416449735193 39.483824071204566, -0.3700141152077333 39.48384760256671, -0.370018133183835 39.48384895472222, -0.3700562628502378 39.48386134882884, -0.3700545145221061 39.483864552378314, -0.3700452539693082 39.48388199976708, -0.3700143206948888 39.483940846922266, -0.3699995522727036 39.48396870978303, -0.3699834280798704 39.483998613948415, -0.369977376762611 39.484008026169015, -0.3699678940349256 39.48402519826212, -0.3699506633317445 39.48405669893743, -0.3699494406923195 39.48405829282373))"
"242","46","900","69384","YJ2763H","U","01","726954.66","4373855.09","770","11",,"6","1128","POLYGON ((-0.3622850127909371 39.48275523471505, -0.3621986999613075 39.482728951982835, -0.3621685841136418 39.48271989026721, -0.3620850284403354 39.4826944808213, -0.3620751447055631 39.482691463756666, -0.3620822209953158 39.482676489858214, -0.3620688900829526 39.48267240358283, -0.3620387776809508 39.482663251825535, -0.3621412505558603 39.48237892266663, -0.3624365963678426 39.4824664347349, -0.362409780222694 39.48252077884948, -0.3624033562383099 39.48253387575775, -0.3624587706444529 39.48255026815395, -0.3624903896538618 39.48255954408671, -0.3625407443778088 39.4825744702982, -0.362485666756018 39.48268141411573, -0.3624552030992992 39.48274306254502, -0.3623648452443214 39.48271614759913, -0.3623364512700383 39.482707665532146, -0.362318747321506 39.482702398979136, -0.3622915655104259 39.48275718519491, -0.3622850127909371 39.48275523471505))"
"242","46","900","69397","YJ2763H","U","01","726949.62","4373950.19","1762","76",,"6","1604","POLYGON ((-0.3628681748510587 39.483372591802414, -0.3627976809553174 39.483512157562906, -0.3625795375240994 39.48354729490646, -0.3622300694161984 39.483279912887696, -0.3621931529856418 39.48323547294864, -0.3622077151729321 39.483225443570305, -0.3621989374355824 39.483171642796925, -0.3622719324649151 39.483119698329084, -0.3623246894892906 39.48311413943166, -0.3624731733956892 39.48310111416199, -0.362473002802821 39.48310255167496, -0.3625217711481772 39.48310717201936, -0.3625986901963757 39.48311441320541, -0.3626027541685072 39.483105316616935, -0.3626506117442069 39.48311865463307, -0.362667997498906 39.48312004019163, -0.3626564029042653 39.48314383014455, -0.3626397708650592 39.48317786571634, -0.3626272951233728 39.48320343739784, -0.362598317054071 39.483262687240675, -0.3625848235829141 39.483290578067844, -0.362737744523594 39.48333548875637, -0.3628161592933654 39.48335852889955, -0.3628681748510587 39.483372591802414))"
"242","46","900","69383","YJ2763H","U","01","726981.30","4373915.97","1762","78",,"6","231","POLYGON ((-0.3621720811784078 39.48314400715669, -0.3621649574034603 39.483138710502956, -0.3621362436169109 39.483117158572924, -0.3621122572865861 39.48313661326081, -0.3620835469207828 39.48311497130901, -0.3620762471151187 39.48312048104205, -0.3620435666449226 39.48309622652668, -0.3620183915288668 39.483116374899254, -0.3620108355882113 39.48312250941919, -0.3619810968861515 39.483100393663534, -0.3619459291246245 39.48307428092082, -0.362042328861985 39.482996742852364, -0.362059114508424 39.482983250593605, -0.3620699120835091 39.48297439697865, -0.3620910544350717 39.48299019167089, -0.3620934290197972 39.482991957223504, -0.3621284806449458 39.48301806728545, -0.3621348117419412 39.48302280542685, -0.3621629685385911 39.48304371410664, -0.3621685069764647 39.483047893732376, -0.3621718963293439 39.48305049309913, -0.3621768710103171 39.48305420949358, -0.3622321631001671 39.48309537303149, -0.3622109368274336 39.483112548144774, -0.3621720811784078 39.48314400715669))"
"242","46","900","69383","YJ2763H","U","07","726964.55","4373908.68","2637","6",,"6","291","POLYGON ((-0.3622321631001671 39.48309537303149, -0.3621768710103171 39.48305420949358, -0.3621718963293439 39.48305049309913, -0.3621685069764647 39.483047893732376, -0.3621629685385911 39.48304371410664, -0.3621348117419412 39.48302280542685, -0.3621284806449458 39.48301806728545, -0.3620934290197972 39.482991957223504, -0.3620910544350717 39.48299019167089, -0.3620699120835091 39.48297439697865, -0.3621027728118713 39.48294775666544, -0.3621524191251985 39.482907624068375, -0.3621901918282893 39.48287713142897, -0.3622163190605717 39.48289637246407, -0.3622503661323166 39.48292137864633, -0.3623221845568186 39.48297435829298, -0.362353515455058 39.48299741097031, -0.3623332525023799 39.4830137071082, -0.362253266402648 39.483078375295825, -0.3622321631001671 39.48309537303149))"
"242","46","900","78322","YJ2773D","U","01","727867.84","4373315.96","3342","6",,"6","671","POLYGON ((-0.3518327524195721 39.477683185107274, -0.351810104213276 39.47767654308051, -0.3517564180756101 39.47766072556155, -0.3517741708978102 39.477624825294605, -0.3517769412517736 39.4776192129821, -0.3518139635203603 39.47754420388762, -0.351826428371571 39.4775189934794, -0.3518556484857054 39.477459661784536, -0.3518850120145673 39.47739961265764, -0.3518962334040269 39.47737653597945, -0.351954707482936 39.477256972447734, -0.3519665539407896 39.47723273888163, -0.3519876063172011 39.47718952667583, -0.3520078358607227 39.47719557303139, -0.3520201368727807 39.477199186546684, -0.352118200001215 39.477227996675225, -0.352065912469528 39.4773346387268, -0.3520456320891057 39.477375886635016, -0.3519963742651462 39.47747620154942, -0.3519755916538175 39.47751842895027, -0.3519239458629829 39.477623463996224, -0.3519059266744951 39.477660259081674, -0.3518867836116305 39.4776991005412, -0.3518327524195721 39.477683185107274))"
